VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
28, 28, 28.67937, -0.74457, 70.02525, 70.03519, 0.00886, 0.00373, -0.00276, 0.00095, -0.00728, -0.00679, 0.82819, 0.22822, 48.27194, 0.24966, 9.48683
29, 27, 28.42201, -0.19892, 70.35255, 70.36248, 0.00999, 0.0001, -0.00032, -0.00003, -0.00931, -0.00365, 0.82822, 0.22892, 48.23393, 0.55942, 9.90963
30, 32, 28.52799, -0.23353, 70.0708, 70.08073, 0.0044, 0.00526, -0.00728, 0.0082, -0.00565, 0.00088, 0.82837, 0.23236, 48.16977, 0.54394, 9.61423
31, 31, 28.66259, -0.92366, 69.71098, 69.72092, -0.00467, 0.00679, -0.00566, 0.00807, 0.00065, -0.00588, 0.82838, 0.23261, 48.0839, 0.15131, 9.23243
32, 30, 28.25368, -0.39366, 70.01251, 70.02245, -0.00456, 0.00255, -0.00853, 0.00878, -0.00024, -0.00477, 0.82837, 0.23241, 47.90172, 0.45244, 9.71908
33, 35, 28.50784, -1.11865, 69.99786, 70.0078, -0.00004, -0.00999, 0.00042, -0.00498, 0.00039, 0.00866, 0.82836, 0.23217, 48.10791, 0.03415, 9.55785
34, 34, 28.76541, -1.07359, 69.89076, 69.90069, 0.00757, -0.00653, -0.00018, -0.00146, -0.00197, 0.00969, 0.82836, 0.23216, 48.27011, 0.06188, 9.32341
35, 33, 28.65765, -1.07186, 70.10135, 70.11128, 0.00569, -0.00777, -0.00269, -0.00308, -0.00504, 0.00807, 0.82836, 0.23209, 48.29348, 0.05951, 9.56013
36, 38, 27.68967, -0.84662, 70.56067, 70.5706, -0.00482, 0.00644, 0.00593, -0.00477, 0.00375, -0.00795, 0.82822, 0.22882, 47.71711, 0.18219, 10.49165
37, 37, 27.79983, -0.88022, 70.68388, 70.69381, 0.00297, 0.00791, 0.00535, -0.00553, 0.00599, -0.00579, 0.82822, 0.22892, 47.87911, 0.16082, 10.53215
38, 36, 27.80822, -0.6463, 70.56673, 70.57665, 0.00258, 0.0044, 0.0086, -0.00469, 0.00835, -0.00286, 0.82822, 0.22896, 47.8231, 0.29773, 10.43137
39, 41, 28.42694, -0.54187, 70.36857, 70.3785, 0.00945, 0.0031, 0.00102, -0.00315, 0.0078, 0.00541, 0.82822, 0.22879, 48.24522, 0.36118, 9.91758
40, 40, 28.57599, -0.73006, 70.14331, 70.15324, 0.00951, 0.00304, -0.00058, -0.00227, 0.00812, 0.00537, 0.82821, 0.22869, 48.24826, 0.25615, 9.64388
41, 39, 28.42201, -0.19892, 70.35255, 70.36248, 0.00999, 0.0001, -0.00032, 0.00017, 0.00687, 0.00726, 0.82821, 0.22872, 48.23393, 0.55942, 9.90963
42, 44, 28.17799, -1.03774, 70.30161, 70.31154, -0.00111, -0.00993, -0.0005, 0.0011, 0.00038, -0.00993, 0.82836, 0.23221, 47.99244, 0.076, 9.99828
43, 43, 28.00748, -1.16115, 70.59916, 70.60909, -0.00062, -0.00997, 0.00047, 0.00145, -0.00056, -0.00988, 0.82836, 0.2321, 48.00916, 0.00, 10.34206
44, 42, 27.84029, -1.05947, 70.59809, 70.60802, -0.00273, -0.00962, 0.00025, 0.00037, -0.00037, -0.00999, 0.82837, 0.23229, 47.86574, 0.05872, 10.43629
45, 47, 27.84073, -1.08108, 70.72707, 70.737, 0.00363, -0.00826, 0.00431, -0.00724, 0.00041, 0.00689, 0.82838, 0.23268, 47.9369, 0.04418, 10.5436
46, 46, 27.84029, -1.05947, 70.59809, 70.60802, -0.00273, -0.00962, 0.00025, -0.00763, 0.00232, 0.00604, 0.82839, 0.23273, 47.86574, 0.05872, 10.43629
47, 45, 28.00748, -1.16115, 70.59916, 70.60909, -0.00062, -0.00997, 0.00047, -0.00658, 0.00076, 0.00749, 0.82838, 0.23273, 48.00916, 0.00, 10.34206
48, 50, 28.05671, -0.9547, 69.83691, 69.84684, -0.00318, 0.0021, -0.00924, 0.00945, -0.00003, -0.00326, 0.82838, 0.23262, 47.63347, 0.13137, 9.6792
49, 49, 27.50741, -1.08395, 69.53976, 69.5497, -0.00944, -0.00022, -0.0033, 0.00329, 0.00026, -0.00944, 0.82838, 0.2327, 46.99852, 0.06152, 9.73994
50, 48, 28.0735, -0.58507, 69.96339, 69.97333, -0.00371, 0.00335, -0.00866, 0.00922, 0.00025, -0.00385, 0.82837, 0.23246, 47.71926, 0.34273, 9.77824
51, 53, 27.5591, -1.12863, 69.59299, 69.60292, -0.00068, -0.00926, -0.00371, -0.00107, -0.00363, 0.00926, 0.82838, 0.23267, 47.07186, 0.03487, 9.75489
52, 52, 27.9766, -1.04401, 69.81918, 69.82912, -0.00003, -0.00907, -0.0042, -0.00075, -0.00419, 0.00905, 0.82837, 0.23241, 47.55459, 0.0801, 9.70891
53, 51, 27.77668, -0.94171, 69.99185, 70.00178, -0.00062, -0.00989, 0.00138, -0.00024, 0.00139, 0.0099, 0.82837, 0.23245, 47.4786, 0.1364, 9.96671
54, 56, 27.69635, -0.77863, 70.06617, 70.0761, -0.00785, 0.00365, 0.005, -0.00586, -0.00178, -0.00791, 0.82829, 0.23048, 47.45139, 0.22935, 10.07537
55, 55, 27.85851, -0.37892, 70.05186, 70.06179, -0.0089, 0.00442, 0.00111, -0.00323, -0.0044, -0.00838, 0.8283, 0.2307, 47.58459, 0.46032, 9.97502
56, 54, 27.71407, -0.815, 69.78645, 69.79639, -0.00541, 0.00841, -0.00022, -0.00485, -0.00333, -0.00809, 0.82829, 0.23052, 47.31266, 0.21282, 9.83146
57, 59, 27.69732, -0.89369, 70.03841, 70.04834, -0.00652, -0.00572, 0.00497, -0.00605, -0.00004, -0.00797, 0.82829, 0.2304, 47.43638, 0.16337, 10.05076
58, 58, 27.69635, -0.77863, 70.06617, 70.0761, -0.00785, 0.00365, 0.005, -0.00586, -0.00178, -0.00791, 0.82829, 0.23048, 47.45139, 0.22935, 10.07537
59, 57, 27.62577, -0.96948, 69.8473, 69.85722, -0.00589, 0.00605, 0.00536, -0.0075, -0.00162, -0.00641, 0.82829, 0.23041, 47.26961, 0.12268, 9.93091
60, 62, 28.69971, -1.15019, 69.69026, 69.7002, -0.00208, -0.00929, -0.00306, -0.00242, -0.00254, 0.00936, 0.82836, 0.23218, 48.1032, 0.02087, 9.19243
61, 61, 28.50784, -1.11865, 69.99786, 70.0078, -0.00004, -0.00999, 0.00042, -0.00498, 0.00039, 0.00866, 0.82836, 0.23217, 48.10791, 0.03415, 9.55785
62, 60, 28.55777, -1.12094, 69.66937, 69.67931, -0.0077, -0.00315, -0.00556, -0.00564, -0.00074, 0.00823, 0.82836, 0.23223, 47.97016, 0.03809, 9.25528
63, 65, 27.67467, -0.96706, 70.16817, 70.1781, -0.00733, -0.00583, 0.00349, 0.00442, -0.00019, 0.00897, 0.82828, 0.23033, 47.48791, 0.11894, 10.17134
64, 64, 27.69422, -0.88072, 70.39259, 70.40253, -0.00814, 0.00326, 0.00481, 0.0048, -0.00089, 0.00873, 0.82829, 0.23044, 47.62846, 0.16519, 10.34844
65, 63, 27.69635, -0.77863, 70.06617, 70.0761, -0.00785, 0.00365, 0.005, 0.00512, -0.00072, 0.00856, 0.82829, 0.23048, 47.45139, 0.22935, 10.07537
66, 68, 27.63295, -0.95839, 70.59292, 70.60284, -0.00814, -0.00184, 0.0055, 0.00569, -0.00065, 0.0082, 0.82838, 0.23253, 47.68563, 0.11715, 10.54973
67, 67, 27.67467, -0.96706, 70.16817, 70.1781, -0.00733, -0.00583, 0.00349, 0.00442, -0.00019, 0.00897, 0.82837, 0.23246, 47.48791, 0.11894, 10.17134
68, 66, 27.78486, -1.0313, 70.56567, 70.57559, -0.00244, -0.00966, 0.00088, 0.00618, -0.00085, 0.00781, 0.82837, 0.23238, 47.80053, 0.07549, 10.4407
69, 71, 27.77336, -1.05094, 70.80402, 70.81395, 0.00748, -0.00605, 0.00272, -0.00077, 0.00327, 0.00942, 0.82838, 0.23271, 47.92158, 0.06034, 10.64612
70, 70, 27.84715, -0.96179, 70.71704, 70.72697, 0.00719, 0.00425, 0.0055, -0.00693, 0.00372, 0.00618, 0.82838, 0.23252, 47.93749, 0.1132, 10.53252
71, 69, 27.75705, -0.93706, 70.7774, 70.78733, 0.0044, 0.00785, 0.00435, -0.0083, 0.00171, 0.00531, 0.82838, 0.23259, 47.89354, 0.12651, 10.63396
72, 74, 27.86789, 0.26162, 70.32342, 70.33334, -0.00881, 0.00296, 0.0037, -0.00302, 0.00251, -0.0092, 0.82831, 0.23089, 47.74514, 0.82574, 10.20149
73, 73, 27.88932, -0.04528, 70.48268, 70.49261, -0.00327, 0.00217, 0.0092, -0.00851, 0.00356, -0.00386, 0.8283, 0.23079, 47.8495, 0.64603, 10.32005
74, 72, 27.94292, 0.33139, 70.47279, 70.48271, -0.00212, 0.00015, 0.00977, -0.0091, 0.00361, -0.00203, 0.82831, 0.231, 47.89193, 0.86363, 10.28445
75, 77, 28.08844, 0.26326, 70.59846, 70.60838, 0.00385, 0.0031, 0.00869, -0.00912, 0.00273, 0.00306, 0.82836, 0.23209, 48.08543, 0.82229, 10.30679
76, 76, 27.94292, 0.33139, 70.47279, 70.48271, -0.00212, 0.00015, 0.00977, -0.0091, 0.00361, -0.00203, 0.82836, 0.23208, 47.89193, 0.86363, 10.28445
77, 75, 27.88932, -0.04528, 70.48268, 70.49261, -0.00327, 0.00217, 0.0092, -0.00851, 0.00356, -0.00386, 0.82836, 0.23225, 47.8495, 0.64603, 10.32005
78, 80, 28.55495, -1.06114, 70.24823, 70.25816, -0.00012, -0.01, -0.00022, -0.00685, -0.00008, 0.00728, 0.82835, 0.23196, 48.28621, 0.06335, 9.74082
79, 79, 28.50784, -1.11865, 69.99786, 70.0078, -0.00004, -0.00999, 0.00042, -0.00498, 0.00039, 0.00866, 0.82836, 0.23217, 48.10791, 0.03415, 9.55785
80, 78, 28.65765, -1.07186, 70.10135, 70.11128, 0.00569, -0.00777, -0.00269, -0.00308, -0.00504, 0.00807, 0.82836, 0.23209, 48.29348, 0.05951, 9.56013
81, 83, 28.55495, -1.06114, 70.24823, 70.25816, -0.00012, -0.01, -0.00022, 0.00217, 0.00019, -0.00976, 0.82835, 0.23196, 48.28621, 0.06335, 9.74082
82, 82, 28.28939, -1.10596, 70.52151, 70.53144, -0.00014, -0.01, -0.00011, 0.00209, 0.00008, -0.00978, 0.82835, 0.23195, 48.20848, 0.0331, 10.11858
83, 81, 28.17799, -1.03774, 70.30161, 70.31154, -0.00111, -0.00993, -0.0005, 0.0011, 0.00038, -0.00993, 0.82836, 0.23221, 47.99244, 0.076, 9.99828
84, 86, 27.78486, -1.0313, 70.56567, 70.57559, -0.00244, -0.00966, 0.00088, -0.00751, 0.0013, -0.00647, 0.82837, 0.23238, 47.80053, 0.07549, 10.4407
85, 85, 27.64146, -1.01403, 70.75572, 70.76566, -0.00542, -0.00228, 0.00809, -0.00829, 0.00304, -0.0047, 0.82838, 0.2326, 47.78214, 0.08242, 10.68048
86, 84, 27.63295, -0.95839, 70.59292, 70.60284, -0.00814, -0.00184, 0.0055, -0.0058, 0.00273, -0.00767, 0.82838, 0.23253, 47.68563, 0.11715, 10.54973
87, 89, 27.64146, -1.01403, 70.75572, 70.76566, -0.00542, -0.00228, 0.00809, -0.00829, 0.00304, -0.0047, 0.82821, 0.22866, 47.78214, 0.08242, 10.68048
88, 88, 27.75705, -0.93706, 70.7774, 70.78733, 0.0044, 0.00785, 0.00435, -0.00673, 0.0061, -0.00419, 0.82822, 0.2288, 47.89354, 0.12651, 10.63396
89, 87, 27.69527, -0.92564, 70.71507, 70.72501, -0.00153, 0.00857, 0.00492, -0.00772, 0.00207, -0.00601, 0.82822, 0.22876, 47.80638, 0.1341, 10.61685
90, 92, 27.9749, -0.72708, 70.62891, 70.63885, 0.00462, 0.00396, 0.00794, 0.00406, 0.00702, -0.00586, 0.82837, 0.23247, 47.99979, 0.2501, 10.38865
91, 91, 27.84715, -0.96179, 70.71704, 70.72697, 0.00719, 0.00425, 0.0055, 0.00451, 0.00317, -0.00834, 0.82838, 0.23252, 47.93749, 0.1132, 10.53252
92, 90, 28.10054, -0.92317, 70.67702, 70.68695, 0.00497, 0.00373, 0.00783, 0.00642, 0.0045, -0.00621, 0.82838, 0.2326, 48.13295, 0.13613, 10.35643
93, 95, 28.02182, 0.08754, 70.55771, 70.56764, 0.00067, 0.00041, 0.00997, 0.00566, 0.00821, -0.00072, 0.82837, 0.23229, 48.00502, 0.7215, 10.30899
94, 94, 28.08844, 0.26326, 70.59846, 70.60838, 0.00385, 0.0031, 0.00869, 0.00893, 0.00113, -0.00436, 0.82836, 0.23209, 48.08543, 0.82229, 10.30679
95, 93, 27.88932, -0.04528, 70.48268, 70.49261, -0.00327, 0.00217, 0.0092, 0.00824, 0.00542, 0.00165, 0.82836, 0.23225, 47.8495, 0.64603, 10.32005
96, 98, 28.52799, -0.23353, 70.0708, 70.08073, 0.0044, 0.00526, -0.00728, 0.0082, -0.00565, 0.00088, 0.82837, 0.23236, 48.16977, 0.54394, 9.61423
97, 97, 28.25368, -0.39366, 70.01251, 70.02245, -0.00456, 0.00255, -0.00853, 0.00878, -0.00024, -0.00477, 0.82837, 0.23241, 47.90172, 0.45244, 9.71908
98, 96, 28.3227, 0.03744, 70.01962, 70.02956, -0.00331, 0.00692, -0.00641, 0.00893, 0.00011, -0.0045, 0.82837, 0.23232, 47.967, 0.70119, 9.68941
99, 101, 27.79983, -0.88022, 70.68388, 70.69381, 0.00297, 0.00791, 0.00535, -0.00928, 0.00108, 0.00355, 0.82838, 0.23249, 47.87911, 0.16082, 10.53215
100, 100, 27.75705, -0.93706, 70.7774, 70.78733, 0.0044, 0.00785, 0.00435, -0.0083, 0.00171, 0.00531, 0.82838, 0.23259, 47.89354, 0.12651, 10.63396
101, 99, 27.84715, -0.96179, 70.71704, 70.72697, 0.00719, 0.00425, 0.0055, -0.00693, 0.00372, 0.00618, 0.82838, 0.23252, 47.93749, 0.1132, 10.53252
102, 104, 28.20186, -0.37323, 70.55461, 70.56454, 0.009, -0.00091, 0.00427, -0.00397, -0.00576, 0.00714, 0.82837, 0.23245, 48.15535, 0.45556, 10.20127
103, 103, 27.9749, -0.72708, 70.62891, 70.63885, 0.00462, 0.00396, 0.00794, -0.0058, -0.00542, 0.00608, 0.82837, 0.23247, 47.99979, 0.2501, 10.38865
104, 102, 28.19276, -0.71464, 70.59392, 70.60384, 0.00601, 0.0051, 0.00615, -0.00465, -0.00402, 0.00789, 0.82838, 0.23253, 48.16741, 0.25784, 10.23659
105, 107, 28.65392, -0.93628, 70.11075, 70.12067, 0.00881, 0.00289, -0.00375, -0.00179, 0.00936, 0.00302, 0.82821, 0.22855, 48.29613, 0.13763, 9.57112
106, 106, 28.67937, -0.74457, 70.02525, 70.03519, 0.00886, 0.00373, -0.00276, -0.00276, 0.00902, 0.00332, 0.82819, 0.22822, 48.27194, 0.24966, 9.48683
107, 105, 28.57599, -0.73006, 70.14331, 70.15324, 0.00951, 0.00304, -0.00058, -0.00227, 0.00812, 0.00537, 0.82821, 0.22855, 48.24826, 0.25615, 9.64388
108, 110, 28.68358, -1.06225, 69.67773, 69.68767, -0.00805, 0.00125, -0.0058, -0.00129, 0.00917, 0.00376, 0.82821, 0.22874, 48.08293, 0.07183, 9.19174
109, 109, 28.70663, -1.11675, 69.6815, 69.69144, -0.0086, -0.00274, -0.00431, -0.0046, 0.00783, 0.0042, 0.82821, 0.22874, 48.10449, 0.04031, 9.18146
110, 108, 28.55777, -1.12094, 69.66937, 69.67931, -0.0077, -0.00315, -0.00556, -0.00551, 0.00768, 0.00328, 0.82822, 0.22893, 47.97016, 0.03809, 9.25528
111, 113, 28.66259, -0.92366, 69.71098, 69.72092, -0.00467, 0.00679, -0.00566, 0.0026, 0.00717, 0.00647, 0.82838, 0.23261, 48.0839, 0.15131, 9.23243
112, 112, 28.52799, -0.23353, 70.0708, 70.08073, 0.0044, 0.00526, -0.00728, 0.00505, 0.00525, 0.00685, 0.82837, 0.23236, 48.16977, 0.54394, 9.61423
113, 111, 28.67937, -0.74457, 70.02525, 70.03519, 0.00886, 0.00373, -0.00276, 0.00144, 0.00345, 0.00928, 0.82838, 0.23269, 48.27194, 0.24966, 9.48683
114, 116, 28.36457, -1.03813, 70.75206, 70.76199, 0.00056, -0.00878, 0.00475, 0.00998, 0.0003, -0.00062, 0.82839, 0.23274, 48.40001, 0.06857, 10.26925
115, 115, 28.47347, -0.90209, 70.86147, 70.8714, -0.00121, 0.00848, 0.00515, 0.00894, 0.00319, -0.00315, 0.82838, 0.23262, 48.5542, 0.14535, 10.30024
116, 114, 28.16924, -1.05285, 70.68724, 70.69717, 0.00314, -0.00721, 0.00618, 0.00941, 0.00147, -0.00306, 0.82838, 0.23268, 48.19682, 0.06111, 10.3252
117, 119, 27.86789, 0.26162, 70.32342, 70.33334, -0.00881, 0.00296, 0.0037, -0.00302, 0.00251, -0.0092, 0.82831, 0.23089, 47.74514, 0.82574, 10.20149
118, 118, 27.81826, -0.31642, 70.31612, 70.32605, -0.0076, 0.0029, 0.00581, -0.00539, 0.00218, -0.00814, 0.8283, 0.23063, 47.69564, 0.49217, 10.21893
119, 117, 27.88932, -0.04528, 70.48268, 70.49261, -0.00327, 0.00217, 0.0092, -0.00851, 0.00356, -0.00386, 0.8283, 0.23079, 47.8495, 0.64603, 10.32005
120, 122, 27.85851, -0.37892, 70.05186, 70.06179, -0.0089, 0.00442, 0.00111, -0.00323, -0.0044, -0.00838, 0.8283, 0.2307, 47.58459, 0.46032, 9.97502
121, 121, 27.77412, -0.54426, 70.16955, 70.17947, -0.00798, 0.00428, 0.00424, -0.0058, -0.00736, -0.00349, 0.82829, 0.2306, 47.57608, 0.36299, 10.11965
122, 120, 27.86987, 0.23713, 70.17445, 70.18437, -0.00601, 0.00799, 0.00013, -0.00655, -0.00484, -0.0058, 0.8283, 0.23075, 47.66484, 0.81399, 10.07575
123, 125, 28.17799, -1.03774, 70.30161, 70.31154, -0.00111, -0.00993, -0.0005, -0.00091, -0.0004, 0.00995, 0.82836, 0.23221, 47.99244, 0.076, 9.99828
124, 124, 28.28939, -1.10596, 70.52151, 70.53144, -0.00014, -0.01, -0.00011, -0.0023, -0.00008, 0.00973, 0.82835, 0.23195, 48.20848, 0.0331, 10.11858
125, 123, 28.00748, -1.16115, 70.59916, 70.60909, -0.00062, -0.00997, 0.00047, -0.00658, 0.00076, 0.00749, 0.82836, 0.2321, 48.00916, 0.00, 10.34206
126, 128, 28.14089, -1.03107, 70.10938, 70.1193, -0.00129, -0.00991, 0.00017, 0.00272, -0.00019, 0.00962, 0.82837, 0.23226, 47.85501, 0.08293, 9.8587
127, 127, 27.97429, -0.97769, 70.00226, 70.01219, -0.00074, -0.00996, 0.00055, 0.0019, 0.0004, 0.00981, 0.82837, 0.23235, 47.65356, 0.11546, 9.86364
128, 126, 28.26088, -1.03303, 69.883, 69.89293, -0.00371, -0.00864, -0.0034, 0.00151, -0.00417, 0.00896, 0.82836, 0.23224, 47.83347, 0.08542, 9.6019
129, 131, 27.97429, -0.97769, 70.00226, 70.01219, -0.00074, -0.00996, 0.00055, -0.0013, -0.00045, -0.0099, 0.82837, 0.23235, 47.65356, 0.11546, 9.86364
130, 130, 27.67467, -0.96706, 70.16817, 70.1781, -0.00733, -0.00583, 0.00349, -0.00402, -0.00041, -0.00915, 0.82837, 0.23246, 47.48791, 0.11894, 10.17134
131, 129, 27.77668, -0.94171, 69.99185, 70.00178, -0.00062, -0.00989, 0.00138, -0.0024, -0.00119, -0.00963, 0.82837, 0.23245, 47.4786, 0.1364, 9.96671
132, 134, 27.67467, -0.96706, 70.16817, 70.1781, -0.00733, -0.00583, 0.00349, 0.00442, -0.00019, 0.00897, 0.82828, 0.23033, 47.48791, 0.11894, 10.17134
133, 133, 27.69635, -0.77863, 70.06617, 70.0761, -0.00785, 0.00365, 0.005, 0.00512, -0.00072, 0.00856, 0.82829, 0.23048, 47.45139, 0.22935, 10.07537
134, 132, 27.69732, -0.89369, 70.03841, 70.04834, -0.00652, -0.00572, 0.00497, 0.00402, 0.00295, 0.00867, 0.82829, 0.2304, 47.43638, 0.16337, 10.05076
135, 137, 27.67467, -0.96706, 70.16817, 70.1781, -0.00733, -0.00583, 0.00349, 0.00442, -0.00019, 0.00897, 0.82837, 0.23246, 47.48791, 0.11894, 10.17134
136, 136, 27.84029, -1.05947, 70.59809, 70.60802, -0.00273, -0.00962, 0.00025, 0.00519, -0.00125, 0.00846, 0.82837, 0.23229, 47.86574, 0.05872, 10.43629
137, 135, 27.78486, -1.0313, 70.56567, 70.57559, -0.00244, -0.00966, 0.00088, 0.00618, -0.00085, 0.00781, 0.82837, 0.23238, 47.80053, 0.07549, 10.4407
138, 140, 27.78486, -1.0313, 70.56567, 70.57559, -0.00244, -0.00966, 0.00088, -0.00751, 0.0013, -0.00647, 0.82837, 0.23238, 47.80053, 0.07549, 10.4407
139, 139, 27.84029, -1.05947, 70.59809, 70.60802, -0.00273, -0.00962, 0.00025, -0.00619, 0.00155, -0.0077, 0.82837, 0.23229, 47.86574, 0.05872, 10.43629
140, 138, 27.77336, -1.05094, 70.80402, 70.81395, 0.00748, -0.00605, 0.00272, 0.0001, -0.00399, -0.00917, 0.82837, 0.23244, 47.92158, 0.06034, 10.64612
141, 143, 27.62577, -0.96948, 69.8473, 69.85722, -0.00589, 0.00605, 0.00536, -0.0075, -0.00162, -0.00641, 0.82829, 0.23041, 47.26961, 0.12268, 9.93091
142, 142, 27.69635, -0.77863, 70.06617, 70.0761, -0.00785, 0.00365, 0.005, -0.00586, -0.00178, -0.00791, 0.82829, 0.23048, 47.45139, 0.22935, 10.07537
143, 141, 27.71407, -0.815, 69.78645, 69.79639, -0.00541, 0.00841, -0.00022, -0.00485, -0.00333, -0.00809, 0.82829, 0.23052, 47.31266, 0.21282, 9.83146
