VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
20, 13, 22.95298, -1.26883, 65.87653, 65.88646, 7.47569E-10, -0.01, -1.06647E-10, 0.00984, 7.54594E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.0134, 9.24841
21, 15, 24.5076, -1.24297, 66.80925, 66.81918, 7.47569E-10, -0.01, -1.06647E-10, 0.00984, 7.54594E-10, -0.00179, 0.87103, 0.65092, 42.92486, 0.0134, 9.15054
22, 13, 22.95298, -1.26883, 65.87653, 65.88646, 7.47569E-10, -0.01, -1.06647E-10, 0.00984, 7.54594E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.0134, 9.24841
23, 12, 23.0054, -1.27109, 65.79478, 65.80472, 7.47569E-10, -0.01, -1.06647E-10, 0.00984, 7.54594E-10, -0.00179, 0.871, 0.65118, 41.07912, 0.0134, 9.15054
24, 19, 24.45519, -1.07122, 66.88943, 66.89936, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 0.11127, 9.24841
25, 18, 22.95298, -1.09933, 65.87496, 65.8849, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86978, 0.65155, 41.07912, 0.11127, 9.24841
26, 17, 22.95298, -1.26883, 65.87653, 65.88646, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.0134, 9.24841
27, 19, 24.45519, -1.07122, 66.88943, 66.89936, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 0.11127, 9.24841
28, 17, 22.95298, -1.26883, 65.87653, 65.88646, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.0134, 9.24841
29, 16, 24.45519, -1.24071, 66.89099, 66.90092, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87032, 0.65188, 42.92486, 0.0134, 9.24841
30, 23, 23.0054, -1.1016, 65.79321, 65.80315, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 0.11127, 9.15054
31, 22, 24.5076, -1.07348, 66.80768, 66.81762, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.70992E-10, 0.87093, 0.6517, 42.92486, 0.11127, 9.15054
32, 21, 24.5076, -1.24297, 66.80925, 66.81918, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.0134, 9.15054
33, 23, 23.0054, -1.1016, 65.79321, 65.80315, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 0.11127, 9.15054
34, 21, 24.5076, -1.24297, 66.80925, 66.81918, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.0134, 9.15054
35, 20, 23.0054, -1.27109, 65.79478, 65.80472, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87147, 0.65203, 41.07912, 0.0134, 9.15054
36, 27, 23.65047, 0.56215, 68.12971, 68.13965, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.87093, 0.6517, 42.92486, 1.03433, 10.75101
37, 26, 23.59805, 0.56442, 68.21146, 68.22139, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.87035, 0.65162, 42.92486, 1.03433, 10.84888
38, 25, 23.59805, 0.39493, 68.21303, 68.22296, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.87032, 0.65188, 42.92486, 0.93646, 10.84888
39, 27, 23.65047, 0.56215, 68.12971, 68.13965, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.87093, 0.6517, 42.92486, 1.03433, 10.75101
40, 25, 23.59805, 0.39493, 68.21303, 68.22296, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.87032, 0.65188, 42.92486, 0.93646, 10.84888
41, 24, 23.65047, 0.39266, 68.13129, 68.14121, 0.01, 0.00, 0.00, 0.00, 0.0028, -0.0096, 0.8709, 0.65195, 42.92486, 0.93646, 10.75101
42, 31, 22.14826, 0.53404, 67.11525, 67.12518, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87096, 0.65144, 41.07912, 1.03433, 10.75101
43, 30, 22.09584, 0.5363, 67.19699, 67.20692, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87039, 0.65136, 41.07912, 1.03433, 10.84888
44, 29, 23.59805, 0.56442, 68.21146, 68.22139, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87035, 0.65162, 42.92486, 1.03433, 10.84888
45, 31, 22.14826, 0.53404, 67.11525, 67.12518, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87096, 0.65144, 41.07912, 1.03433, 10.75101
46, 29, 23.59805, 0.56442, 68.21146, 68.22139, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87035, 0.65162, 42.92486, 1.03433, 10.84888
47, 28, 23.65047, 0.56215, 68.12971, 68.13965, -1.23736E-09, 0.01, 1.62921E-09, -0.00984, -9.26374E-10, -0.00179, 0.87093, 0.6517, 42.92486, 1.03433, 10.75101
48, 35, 22.14826, 0.36455, 67.11681, 67.12675, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.871, 0.65118, 41.07912, 0.93646, 10.75101
49, 34, 22.09584, 0.36681, 67.19856, 67.2085, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.87042, 0.6511, 41.07912, 0.93646, 10.84888
50, 33, 22.09584, 0.5363, 67.19699, 67.20692, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.87039, 0.65136, 41.07912, 1.03433, 10.84888
51, 35, 22.14826, 0.36455, 67.11681, 67.12675, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.871, 0.65118, 41.07912, 0.93646, 10.75101
52, 33, 22.09584, 0.5363, 67.19699, 67.20692, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.87039, 0.65136, 41.07912, 1.03433, 10.84888
53, 32, 22.14826, 0.53404, 67.11525, 67.12518, -0.01, 0.00, 0.00, 0.00, -0.0028, -0.0096, 0.87096, 0.65144, 41.07912, 1.03433, 10.75101
54, 39, 23.65047, 0.39266, 68.13129, 68.14121, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.96890E-10, -0.00179, 0.87103, 0.65092, 42.92486, 0.93646, 10.75101
55, 38, 23.59805, 0.39493, 68.21303, 68.22296, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.97041E-10, -0.00179, 0.87046, 0.65085, 42.92486, 0.93646, 10.84888
56, 37, 22.09584, 0.36681, 67.19856, 67.2085, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.96890E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.93646, 10.84888
57, 39, 23.65047, 0.39266, 68.13129, 68.14121, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.96890E-10, -0.00179, 0.87103, 0.65092, 42.92486, 0.93646, 10.75101
58, 37, 22.09584, 0.36681, 67.19856, 67.2085, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.96890E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.93646, 10.84888
59, 36, 22.14826, 0.36455, 67.11681, 67.12675, 4.12452E-10, -0.01, -1.62921E-09, 0.00984, 6.96890E-10, -0.00179, 0.871, 0.65118, 41.07912, 0.93646, 10.75101
60, 43, 23.59805, 0.56442, 68.21146, 68.22139, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 1.03433, 10.84888
61, 42, 22.09584, 0.5363, 67.19699, 67.20692, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86978, 0.65155, 41.07912, 1.03433, 10.84888
62, 41, 22.09584, 0.36681, 67.19856, 67.2085, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.93646, 10.84888
63, 43, 23.59805, 0.56442, 68.21146, 68.22139, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 1.03433, 10.84888
64, 41, 22.09584, 0.36681, 67.19856, 67.2085, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.93646, 10.84888
65, 40, 23.59805, 0.39493, 68.21303, 68.22296, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87032, 0.65188, 42.92486, 0.93646, 10.84888
66, 47, 22.14826, 0.53404, 67.11525, 67.12518, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 1.03433, 10.75101
67, 46, 23.65047, 0.56215, 68.12971, 68.13965, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.70992E-10, 0.87093, 0.6517, 42.92486, 1.03433, 10.75101
68, 45, 23.65047, 0.39266, 68.13129, 68.14121, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.93646, 10.75101
69, 47, 22.14826, 0.53404, 67.11525, 67.12518, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 1.03433, 10.75101
70, 45, 23.65047, 0.39266, 68.13129, 68.14121, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.93646, 10.75101
71, 44, 22.14826, 0.36455, 67.11681, 67.12675, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87147, 0.65203, 41.07912, 0.93646, 10.75101
72, 51, 23.65047, -1.02353, 68.14436, 68.1543, 0.01, 2.82856E-16, -1.73616E-09, -1.66663E-09, 0.0028, -0.0096, 0.87093, 0.6517, 42.92486, 0.11872, 10.75101
73, 50, 23.59805, -1.02127, 68.2261, 68.23604, 0.01, 2.82856E-16, -1.73616E-09, -1.66655E-09, 0.0028, -0.0096, 0.87035, 0.65162, 42.92486, 0.11872, 10.84888
74, 49, 23.59805, -1.19076, 68.22768, 68.23761, 0.01, 2.82856E-16, -1.73616E-09, -1.66663E-09, 0.0028, -0.0096, 0.87032, 0.65188, 42.92486, 0.02085, 10.84888
75, 51, 23.65047, -1.02353, 68.14436, 68.1543, 0.01, 2.82856E-16, -1.73616E-09, -1.66663E-09, 0.0028, -0.0096, 0.87093, 0.6517, 42.92486, 0.11872, 10.75101
76, 49, 23.59805, -1.19076, 68.22768, 68.23761, 0.01, 2.82856E-16, -1.73616E-09, -1.66663E-09, 0.0028, -0.0096, 0.87032, 0.65188, 42.92486, 0.02085, 10.84888
77, 48, 23.65047, -1.19302, 68.14594, 68.15586, 0.01, 2.82856E-16, -1.73616E-09, -1.66663E-09, 0.0028, -0.0096, 0.8709, 0.65195, 42.92486, 0.02085, 10.75101
78, 55, 22.14826, -1.05165, 67.1299, 67.13983, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87096, 0.65144, 41.07912, 0.11872, 10.75101
79, 54, 22.09584, -1.04938, 67.21164, 67.22157, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87039, 0.65136, 41.07912, 0.11872, 10.84888
80, 53, 23.59805, -1.02127, 68.2261, 68.23604, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87035, 0.65162, 42.92486, 0.11872, 10.84888
81, 55, 22.14826, -1.05165, 67.1299, 67.13983, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87096, 0.65144, 41.07912, 0.11872, 10.75101
82, 53, 23.59805, -1.02127, 68.2261, 68.23604, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87035, 0.65162, 42.92486, 0.11872, 10.84888
83, 52, 23.65047, -1.02353, 68.14436, 68.1543, -7.21791E-10, 0.01, -6.54635E-10, -0.00984, -8.27135E-10, -0.00179, 0.87093, 0.6517, 42.92486, 0.11872, 10.75101
84, 59, 22.14826, -1.22114, 67.13146, 67.1414, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.871, 0.65118, 41.07912, 0.02085, 10.75101
85, 58, 22.09584, -1.21888, 67.21321, 67.22314, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.87042, 0.6511, 41.07912, 0.02085, 10.84888
86, 57, 22.09584, -1.04938, 67.21164, 67.22157, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.87039, 0.65136, 41.07912, 0.11872, 10.84888
87, 59, 22.14826, -1.22114, 67.13146, 67.1414, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.871, 0.65118, 41.07912, 0.02085, 10.75101
88, 57, 22.09584, -1.04938, 67.21164, 67.22157, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.87039, 0.65136, 41.07912, 0.11872, 10.84888
89, 56, 22.14826, -1.05165, 67.1299, 67.13983, -0.01, 1.06489E-15, -6.53624E-09, 6.27421E-09, -0.0028, -0.0096, 0.87096, 0.65144, 41.07912, 0.11872, 10.75101
90, 63, 23.65047, -1.19302, 68.14594, 68.15586, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37593E-10, -0.00179, 0.87103, 0.65092, 42.92486, 0.02085, 10.75101
91, 62, 23.59805, -1.19076, 68.22768, 68.23761, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37581E-10, -0.00179, 0.87046, 0.65085, 42.92486, 0.02085, 10.84888
92, 61, 22.09584, -1.21888, 67.21321, 67.22314, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37593E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.02085, 10.84888
93, 63, 23.65047, -1.19302, 68.14594, 68.15586, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37593E-10, -0.00179, 0.87103, 0.65092, 42.92486, 0.02085, 10.75101
94, 61, 22.09584, -1.21888, 67.21321, 67.22314, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37593E-10, -0.00179, 0.87042, 0.6511, 41.07912, 0.02085, 10.84888
95, 60, 22.14826, -1.22114, 67.13146, 67.1414, 7.47569E-10, -0.01, -1.14855E-11, 0.00984, 7.37593E-10, -0.00179, 0.871, 0.65118, 41.07912, 0.02085, 10.75101
96, 67, 23.59805, -1.02127, 68.2261, 68.23604, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 0.11872, 10.84888
97, 66, 22.09584, -1.04938, 67.21164, 67.22157, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86978, 0.65155, 41.07912, 0.11872, 10.84888
98, 65, 22.09584, -1.21888, 67.21321, 67.22314, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.02085, 10.84888
99, 67, 23.59805, -1.02127, 68.2261, 68.23604, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87035, 0.65162, 42.92486, 0.11872, 10.84888
100, 65, 22.09584, -1.21888, 67.21321, 67.22314, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.86974, 0.6518, 41.07912, 0.02085, 10.84888
101, 64, 23.59805, -1.19076, 68.22768, 68.23761, 6.45860E-10, -1.62921E-09, 0.01, 0.01, 0.00015, -6.20580E-10, 0.87032, 0.65188, 42.92486, 0.02085, 10.84888
102, 71, 22.14826, -1.05165, 67.1299, 67.13983, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 0.11872, 10.75101
103, 70, 23.65047, -1.02353, 68.14436, 68.1543, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.70992E-10, 0.87093, 0.6517, 42.92486, 0.11872, 10.75101
104, 69, 23.65047, -1.19302, 68.14594, 68.15586, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.02085, 10.75101
105, 71, 22.14826, -1.05165, 67.1299, 67.13983, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87151, 0.65177, 41.07912, 0.11872, 10.75101
106, 69, 23.65047, -1.19302, 68.14594, 68.15586, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.8709, 0.65195, 42.92486, 0.02085, 10.75101
107, 68, 22.14826, -1.22114, 67.13146, 67.1414, -6.45860E-10, 1.62921E-09, -0.01, -0.01, 0.00015, 6.71006E-10, 0.87147, 0.65203, 41.07912, 0.02085, 10.75101
108, 75, 24.52098, 0.53623, 66.79238, 66.80231, 0.00998, 0.00001, -0.00062, 0.00021, -0.00947, 0.0032, 0.87123, 0.6939, 42.93608, 1.04076, 9.14264
109, 74, 24.49133, 0.43023, 66.84906, 66.85899, 0.00998, 0.00001, -0.00062, 0.0002, -0.00952, 0.00304, 0.87126, 0.6939, 42.94128, 0.97866, 9.20589
110, 73, 24.49143, -1.14544, 66.86362, 66.87355, 0.00998, 0.00001, -0.00062, 0.00021, -0.00947, 0.0032, 0.87126, 0.69388, 42.94136, 0.06883, 9.20583
111, 75, 24.52098, 0.53623, 66.79238, 66.80231, 0.00998, 0.00001, -0.00062, 0.00021, -0.00947, 0.0032, 0.87123, 0.6939, 42.93608, 1.04076, 9.14264
112, 73, 24.49143, -1.14544, 66.86362, 66.87355, 0.00998, 0.00001, -0.00062, 0.00021, -0.00947, 0.0032, 0.87126, 0.69388, 42.94136, 0.06883, 9.20583
113, 72, 24.52412, -1.26621, 66.80858, 66.81851, 0.00998, 0.00001, -0.00062, 0.00021, -0.00947, 0.0032, 0.87124, 0.69388, 42.93853, 1.37836E-07, 9.14049
114, 79, 24.49133, 0.43023, 66.84906, 66.85899, 1.87956E-08, -6.55447E-07, 0.01, -0.00048, -0.00999, -6.53778E-07, 0.87126, 0.6939, 42.94128, 0.97866, 9.20589
115, 78, 24.42687, 0.42902, 66.80553, 66.81546, 1.87956E-08, -6.55447E-07, 0.01, -0.00121, 0.00993, 6.52913E-07, 0.8713, 0.6939, 42.86208, 0.97866, 9.20589
116, 77, 24.42684, -1.14665, 66.81999, 66.82993, 1.87956E-08, -6.55447E-07, 0.01, -0.00048, -0.00999, -6.53778E-07, 0.87128, 0.69391, 42.862, 0.06883, 9.20583
117, 79, 24.49133, 0.43023, 66.84906, 66.85899, 1.87956E-08, -6.55447E-07, 0.01, -0.00048, -0.00999, -6.53778E-07, 0.87126, 0.6939, 42.94128, 0.97866, 9.20589
118, 77, 24.42684, -1.14665, 66.81999, 66.82993, 1.87956E-08, -6.55447E-07, 0.01, -0.00048, -0.00999, -6.53778E-07, 0.87128, 0.69391, 42.862, 0.06883, 9.20583
119, 76, 24.49143, -1.14544, 66.86362, 66.87355, 1.87956E-08, -6.55447E-07, 0.01, -0.00048, -0.00999, -6.53778E-07, 0.87126, 0.69388, 42.94136, 0.06883, 9.20583
120, 83, 24.46413, -1.26733, 66.76807, 66.77801, -0.00998, 0.00001, -0.00062, -0.00016, 0.00963, 0.0027, 0.87123, 0.69393, 42.86483, 1.32248E-07, 9.14049
121, 82, 24.42684, -1.14665, 66.81999, 66.82993, -0.00998, 0.00001, -0.00062, 2.90808E-06, -0.01, -0.00027, 0.87128, 0.69391, 42.862, 0.06883, 9.20583
122, 81, 24.42687, 0.42902, 66.80553, 66.81546, -0.00998, 0.00001, -0.00062, -0.00016, 0.00963, 0.0027, 0.87126, 0.69392, 42.86208, 0.97866, 9.20589
123, 83, 24.46413, -1.26733, 66.76807, 66.77801, -0.00998, 0.00001, -0.00062, -0.00016, 0.00963, 0.0027, 0.87123, 0.69393, 42.86483, 1.32248E-07, 9.14049
124, 81, 24.42687, 0.42902, 66.80553, 66.81546, -0.00998, 0.00001, -0.00062, -0.00016, 0.00963, 0.0027, 0.87126, 0.69392, 42.86208, 0.97866, 9.20589
125, 80, 24.46497, 0.53519, 66.75456, 66.7645, -0.00998, 0.00001, -0.00062, -0.00016, 0.00963, 0.0027, 0.87122, 0.69391, 42.86728, 1.04076, 9.14264
126, 87, 24.46497, 0.53519, 66.75456, 66.7645, 0.00, 0.00002, -0.01, 0.00174, -0.00985, -0.00002, 0.87119, 0.69389, 42.86728, 1.04076, 9.14264
127, 86, 24.52098, 0.53623, 66.79238, 66.80231, 0.00, 0.00002, -0.01, 0.00171, -0.00985, -0.00002, 0.87123, 0.6939, 42.93608, 1.04076, 9.14264
128, 85, 24.52412, -1.26621, 66.80858, 66.81851, 0.00, 0.00002, -0.01, 0.00174, -0.00985, -0.00002, 0.87124, 0.69388, 42.93853, 1.37836E-07, 9.14049
129, 87, 24.46497, 0.53519, 66.75456, 66.7645, 0.00, 0.00002, -0.01, 0.00174, -0.00985, -0.00002, 0.87119, 0.69389, 42.86728, 1.04076, 9.14264
130, 85, 24.52412, -1.26621, 66.80858, 66.81851, 0.00, 0.00002, -0.01, 0.00174, -0.00985, -0.00002, 0.87124, 0.69388, 42.93853, 1.37836E-07, 9.14049
131, 84, 24.46413, -1.26733, 66.76807, 66.77801, 0.00, 0.00002, -0.01, 0.00174, -0.00985, -0.00002, 0.87119, 0.69387, 42.86483, 1.32248E-07, 9.14049
132, 91, 23.64105, 0.46697, 68.17517, 68.1851, 6.65622E-08, -0.01, -4.89327E-08, -2.62798E-08, 4.89326E-08, -0.01, 0.87126, 0.6939, 42.94128, 0.97866, 10.79355
133, 90, 23.57658, 0.46576, 68.13164, 68.14157, 6.65622E-08, -0.01, -4.89327E-08, -0.0005, 4.55555E-08, -0.00999, 0.8713, 0.6939, 42.86208, 0.97866, 10.79355
134, 89, 24.42687, 0.42902, 66.80553, 66.81546, 6.65622E-08, -0.01, -4.89327E-08, -2.62798E-08, 4.89326E-08, -0.01, 0.8713, 0.6939, 42.86208, 0.97866, 9.20589
135, 91, 23.64105, 0.46697, 68.17517, 68.1851, 6.65622E-08, -0.01, -4.89327E-08, -2.62798E-08, 4.89326E-08, -0.01, 0.87126, 0.6939, 42.94128, 0.97866, 10.79355
