VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
24, 19, -0.97658, -1.78576, 9.39562, 9.40561, -0.00531, 0.0011, 0.0084, 0.00845, -0.00011, 0.00535, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
25, 18, -0.984, -2.23831, 9.45507, 9.46506, -0.00531, 0.0011, 0.0084, 0.00844, -0.00014, 0.00535, 0.30199, 0.41204, -10.46048, 0.35644, -24.38004
26, 17, -0.94546, -2.23841, 9.54129, 9.55128, -0.00531, 0.0011, 0.0084, 0.00845, -0.00011, 0.00535, 0.302, 0.41204, -10.38004, 0.35501, -24.32976
27, 19, -0.97658, -1.78576, 9.39562, 9.40561, -0.00531, 0.0011, 0.0084, 0.00845, -0.00011, 0.00535, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
28, 17, -0.94546, -2.23841, 9.54129, 9.55128, -0.00531, 0.0011, 0.0084, 0.00845, -0.00011, 0.00535, 0.302, 0.41204, -10.38004, 0.35501, -24.32976
29, 16, -0.91823, -1.78473, 9.5298, 9.53979, -0.00531, 0.0011, 0.0084, 0.00845, -0.00011, 0.00535, 0.30162, 0.40929, -10.3607, 0.61709, -24.35122
30, 23, -0.72049, -2.00922, 9.27687, 9.28686, -0.00874, -0.00166, -0.00457, 0.00484, -0.00386, -0.00785, 0.30348, 0.40936, -10.33132, 0.49154, -24.67579
31, 22, -0.84809, -2.35721, 9.39111, 9.4011, -0.00874, -0.00166, -0.00457, 0.00484, -0.00385, -0.00786, 0.30298, 0.41207, -10.37971, 0.28883, -24.51105
32, 21, -0.984, -2.23831, 9.45507, 9.46506, -0.00874, -0.00166, -0.00457, 0.00484, -0.00386, -0.00785, 0.30199, 0.41204, -10.46048, 0.35644, -24.38004
33, 23, -0.72049, -2.00922, 9.27687, 9.28686, -0.00874, -0.00166, -0.00457, 0.00484, -0.00386, -0.00785, 0.30348, 0.40936, -10.33132, 0.49154, -24.67579
34, 21, -0.984, -2.23831, 9.45507, 9.46506, -0.00874, -0.00166, -0.00457, 0.00484, -0.00386, -0.00785, 0.30199, 0.41204, -10.46048, 0.35644, -24.38004
35, 20, -0.97658, -1.78576, 9.39562, 9.40561, -0.00874, -0.00166, -0.00457, 0.00484, -0.00386, -0.00785, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
36, 27, -0.67157, -1.79132, 9.41678, 9.42677, 0.00533, 0.00101, -0.0084, 0.00845, -0.00017, 0.00534, 0.30316, 0.40815, -10.21137, 0.61509, -24.58485
37, 26, -0.66202, -2.0082, 9.41133, 9.42131, 0.00533, 0.00101, -0.0084, -0.00616, -0.00634, -0.00467, 0.30348, 0.40936, -10.20728, 0.48998, -24.59646
38, 25, -0.72049, -2.00922, 9.27687, 9.28686, 0.00533, 0.00101, -0.0084, 0.00845, -0.00017, 0.00534, 0.30348, 0.40936, -10.33132, 0.49154, -24.67579
39, 27, -0.67157, -1.79132, 9.41678, 9.42677, 0.00533, 0.00101, -0.0084, 0.00845, -0.00017, 0.00534, 0.30316, 0.40815, -10.21137, 0.61509, -24.58485
40, 25, -0.72049, -2.00922, 9.27687, 9.28686, 0.00533, 0.00101, -0.0084, 0.00845, -0.00017, 0.00534, 0.30348, 0.40936, -10.33132, 0.49154, -24.67579
41, 24, -0.71018, -1.79103, 9.33099, 9.34098, 0.00533, 0.00101, -0.0084, 0.00845, -0.00017, 0.00534, 0.30315, 0.40815, -10.29163, 0.61663, -24.63471
42, 31, -0.83938, -1.64476, 9.49496, 9.50495, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30194, 0.40811, -10.31155, 0.69844, -24.42373
43, 30, -0.91823, -1.78473, 9.5298, 9.53979, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30162, 0.40929, -10.3607, 0.61709, -24.35122
44, 29, -0.66202, -2.0082, 9.41133, 9.42131, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30348, 0.40936, -10.20728, 0.48998, -24.59646
45, 31, -0.83938, -1.64476, 9.49496, 9.50495, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30194, 0.40811, -10.31155, 0.69844, -24.42373
46, 29, -0.66202, -2.0082, 9.41133, 9.42131, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30348, 0.40936, -10.20728, 0.48998, -24.59646
47, 28, -0.67157, -1.79132, 9.41678, 9.42677, 0.00842, -0.00025, 0.00539, 0.00489, -0.00385, -0.00783, 0.30316, 0.40815, -10.21137, 0.61509, -24.58485
48, 35, -0.87788, -1.64447, 9.40944, 9.41943, -0.00358, 0.00728, 0.00584, 0.00847, -0.0001, 0.00532, 0.30193, 0.40811, -10.39155, 0.69998, -24.47344
49, 34, -0.97658, -1.78576, 9.39562, 9.40561, -0.00358, 0.00728, 0.00584, 0.00204, -0.00549, 0.0081, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
50, 33, -0.91823, -1.78473, 9.5298, 9.53979, -0.00358, 0.00728, 0.00584, 0.00847, -0.0001, 0.00532, 0.30162, 0.40929, -10.3607, 0.61709, -24.35122
51, 35, -0.87788, -1.64447, 9.40944, 9.41943, -0.00358, 0.00728, 0.00584, 0.00847, -0.0001, 0.00532, 0.30193, 0.40811, -10.39155, 0.69998, -24.47344
52, 33, -0.91823, -1.78473, 9.5298, 9.53979, -0.00358, 0.00728, 0.00584, 0.00847, -0.0001, 0.00532, 0.30162, 0.40929, -10.3607, 0.61709, -24.35122
53, 32, -0.83938, -1.64476, 9.49496, 9.50495, -0.00358, 0.00728, 0.00584, 0.00847, -0.0001, 0.00532, 0.30194, 0.40811, -10.31155, 0.69844, -24.42373
54, 39, -0.71018, -1.79103, 9.33099, 9.34098, -0.00659, 0.00417, -0.00626, 0.00495, -0.00386, -0.00778, 0.30315, 0.40815, -10.29163, 0.61663, -24.63471
55, 38, -0.72049, -2.00922, 9.27687, 9.28686, -0.00659, 0.00417, -0.00626, 0.00496, -0.00385, -0.00778, 0.30348, 0.40936, -10.33132, 0.49154, -24.67579
56, 37, -0.97658, -1.78576, 9.39562, 9.40561, -0.00659, 0.00417, -0.00626, 0.00495, -0.00386, -0.00778, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
57, 39, -0.71018, -1.79103, 9.33099, 9.34098, -0.00659, 0.00417, -0.00626, 0.00495, -0.00386, -0.00778, 0.30315, 0.40815, -10.29163, 0.61663, -24.63471
58, 37, -0.97658, -1.78576, 9.39562, 9.40561, -0.00659, 0.00417, -0.00626, 0.00495, -0.00386, -0.00778, 0.30162, 0.40929, -10.4845, 0.61864, -24.43039
59, 36, -0.87788, -1.64447, 9.40944, 9.41943, -0.00659, 0.00417, -0.00626, 0.00495, -0.00386, -0.00778, 0.30193, 0.40811, -10.39155, 0.69998, -24.47344
60, 43, -0.96521, -2.16904, 9.44618, 9.45617, 0.00363, 0.00681, -0.00635, 0.00926, -0.00191, 0.00325, 0.29923, 0.40843, -10.4489, 0.39657, -24.39753
61, 42, -0.91747, -2.16771, 9.54121, 9.5512, 0.00363, 0.00681, -0.00635, 0.00926, -0.0019, 0.00325, 0.29923, 0.4084, -10.35573, 0.39582, -24.34508
62, 41, -0.81205, -2.39621, 9.48692, 9.4969, 0.00363, 0.00681, -0.00635, 0.00926, -0.00191, 0.00325, 0.30029, 0.40863, -10.29634, 0.26478, -24.45167
63, 43, -0.96521, -2.16904, 9.44618, 9.45617, 0.00363, 0.00681, -0.00635, 0.00926, -0.00191, 0.00325, 0.29923, 0.40843, -10.4489, 0.39657, -24.39753
64, 41, -0.81205, -2.39621, 9.48692, 9.4969, 0.00363, 0.00681, -0.00635, 0.00926, -0.00191, 0.00325, 0.30029, 0.40863, -10.29634, 0.26478, -24.45167
65, 40, -0.85979, -2.39754, 9.39188, 9.40187, 0.00363, 0.00681, -0.00635, 0.00926, -0.00191, 0.00325, 0.30029, 0.40867, -10.38952, 0.26553, -24.50413
66, 47, -0.96234, -2.60413, 9.54591, 9.5559, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00327, 0.30002, 0.41082, -10.39384, 0.14381, -24.3192
67, 46, -1.01467, -2.50854, 9.57316, 9.58315, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00326, 0.29953, 0.41079, -10.42324, 0.19855, -24.26618
68, 45, -1.04217, -2.51052, 9.52152, 9.53151, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00327, 0.29952, 0.41083, -10.47521, 0.19824, -24.29381
69, 47, -0.96234, -2.60413, 9.54591, 9.5559, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00327, 0.30002, 0.41082, -10.39384, 0.14381, -24.3192
70, 45, -1.04217, -2.51052, 9.52152, 9.53151, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00327, 0.29952, 0.41083, -10.47521, 0.19824, -24.29381
71, 44, -0.98985, -2.60611, 9.49427, 9.50426, -0.00311, -0.00742, 0.00594, 0.0075, -0.00576, -0.00327, 0.30001, 0.41085, -10.44582, 0.14349, -24.34683
72, 51, -0.81205, -2.39621, 9.48692, 9.4969, 0.00286, -0.00804, -0.00522, 0.00859, -0.00027, 0.00511, 0.30029, 0.40863, -10.29634, 0.26478, -24.45167
73, 50, -0.96234, -2.60413, 9.54591, 9.5559, 0.00286, -0.00804, -0.00522, 0.00859, -0.00026, 0.00511, 0.30002, 0.41082, -10.39384, 0.14381, -24.3192
74, 49, -0.98985, -2.60611, 9.49427, 9.50426, 0.00286, -0.00804, -0.00522, 0.00859, -0.00027, 0.00511, 0.30001, 0.41085, -10.44582, 0.14349, -24.34683
75, 51, -0.81205, -2.39621, 9.48692, 9.4969, 0.00286, -0.00804, -0.00522, 0.00859, -0.00027, 0.00511, 0.30029, 0.40863, -10.29634, 0.26478, -24.45167
76, 49, -0.98985, -2.60611, 9.49427, 9.50426, 0.00286, -0.00804, -0.00522, 0.00859, -0.00027, 0.00511, 0.30001, 0.41085, -10.44582, 0.14349, -24.34683
77, 48, -0.85979, -2.39754, 9.39188, 9.40187, 0.00286, -0.00804, -0.00522, 0.00859, -0.00027, 0.00511, 0.30029, 0.40867, -10.38952, 0.26553, -24.50413
78, 55, -0.91747, -2.16771, 9.54121, 9.5512, 0.00835, -0.0007, 0.00546, 0.00379, -0.00646, -0.00662, 0.29923, 0.4084, -10.35573, 0.39582, -24.34508
79, 54, -1.01467, -2.50854, 9.57316, 9.58315, 0.00835, -0.0007, 0.00546, 0.00379, -0.00647, -0.00662, 0.29953, 0.41079, -10.42324, 0.19855, -24.26618
80, 53, -0.96234, -2.60413, 9.54591, 9.5559, 0.00835, -0.0007, 0.00546, 0.00379, -0.00646, -0.00662, 0.30002, 0.41082, -10.39384, 0.14381, -24.3192
81, 55, -0.91747, -2.16771, 9.54121, 9.5512, 0.00835, -0.0007, 0.00546, 0.00379, -0.00646, -0.00662, 0.29923, 0.4084, -10.35573, 0.39582, -24.34508
82, 53, -0.96234, -2.60413, 9.54591, 9.5559, 0.00835, -0.0007, 0.00546, 0.00379, -0.00646, -0.00662, 0.30002, 0.41082, -10.39384, 0.14381, -24.3192
83, 52, -0.81205, -2.39621, 9.48692, 9.4969, 0.00835, -0.0007, 0.00546, 0.00379, -0.00646, -0.00662, 0.30029, 0.40863, -10.29634, 0.26478, -24.45167
84, 59, -0.96521, -2.16904, 9.44618, 9.45617, -0.00428, 0.0046, 0.00778, 0.00866, -0.00038, 0.00498, 0.29923, 0.40843, -10.4489, 0.39657, -24.39753
85, 58, -1.04217, -2.51052, 9.52152, 9.53151, -0.00428, 0.0046, 0.00778, 0.00865, -0.00041, 0.005, 0.29952, 0.41083, -10.47521, 0.19824, -24.29381
86, 57, -1.01467, -2.50854, 9.57316, 9.58315, -0.00428, 0.0046, 0.00778, 0.00866, -0.00038, 0.00498, 0.29953, 0.41079, -10.42324, 0.19855, -24.26618
87, 59, -0.96521, -2.16904, 9.44618, 9.45617, -0.00428, 0.0046, 0.00778, 0.00866, -0.00038, 0.00498, 0.29923, 0.40843, -10.4489, 0.39657, -24.39753
88, 57, -1.01467, -2.50854, 9.57316, 9.58315, -0.00428, 0.0046, 0.00778, 0.00866, -0.00038, 0.00498, 0.29953, 0.41079, -10.42324, 0.19855, -24.26618
89, 56, -0.91747, -2.16771, 9.54121, 9.5512, -0.00428, 0.0046, 0.00778, 0.00866, -0.00038, 0.00498, 0.29923, 0.4084, -10.35573, 0.39582, -24.34508
90, 63, -0.85979, -2.39754, 9.39188, 9.40187, -0.00912, -0.00091, -0.00401, 0.00361, -0.00645, -0.00673, 0.30029, 0.40867, -10.38952, 0.26553, -24.50413
91, 62, -0.98985, -2.60611, 9.49427, 9.50426, -0.00912, -0.00091, -0.00401, 0.0036, -0.00647, -0.00672, 0.30001, 0.41085, -10.44582, 0.14349, -24.34683
92, 61, -1.04217, -2.51052, 9.52152, 9.53151, -0.00912, -0.00091, -0.00401, 0.00361, -0.00645, -0.00673, 0.29952, 0.41083, -10.47521, 0.19824, -24.29381
93, 63, -0.85979, -2.39754, 9.39188, 9.40187, -0.00912, -0.00091, -0.00401, 0.00361, -0.00645, -0.00673, 0.30029, 0.40867, -10.38952, 0.26553, -24.50413
94, 61, -1.04217, -2.51052, 9.52152, 9.53151, -0.00912, -0.00091, -0.00401, 0.00361, -0.00645, -0.00673, 0.29952, 0.41083, -10.47521, 0.19824, -24.29381
95, 60, -0.96521, -2.16904, 9.44618, 9.45617, -0.00912, -0.00091, -0.00401, 0.00361, -0.00645, -0.00673, 0.29923, 0.40843, -10.4489, 0.39657, -24.39753
96, 67, -1.05483, -2.51474, 9.52448, 9.53447, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.29949, 0.41065, -10.48447, 0.19576, -24.28423
97, 66, -1.02786, -2.51636, 9.58431, 9.5943, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.29948, 0.41065, -10.42846, 0.19386, -24.24949
98, 65, -0.94891, -2.53472, 9.54599, 9.55597, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.30001, 0.41086, -10.38193, 0.18388, -24.32618
99, 67, -1.05483, -2.51474, 9.52448, 9.53447, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.29949, 0.41065, -10.48447, 0.19576, -24.28423
100, 65, -0.94891, -2.53472, 9.54599, 9.55597, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.30001, 0.41086, -10.38193, 0.18388, -24.32618
101, 64, -0.97589, -2.5331, 9.48616, 9.49615, 0.00083, 0.00993, -0.00079, -0.00842, 0.00027, -0.00539, 0.30001, 0.41086, -10.43793, 0.18577, -24.36092
102, 71, -0.94693, -2.69671, 9.53997, 9.54996, 0.00027, -0.00995, -0.00099, -0.00174, 0.00092, -0.0098, 0.29998, 0.4119, -10.38436, 0.09046, -24.33357
103, 70, -1.00641, -2.70744, 9.5685, 9.57849, 0.00027, -0.00995, -0.00099, -0.00246, 0.00089, -0.00965, 0.29958, 0.41189, -10.41973, 0.08381, -24.27627
104, 69, -1.03045, -2.70596, 9.5152, 9.52519, 0.00027, -0.00995, -0.00099, -0.00174, 0.00092, -0.0098, 0.29958, 0.41189, -10.46964, 0.08552, -24.30721
105, 71, -0.94693, -2.69671, 9.53997, 9.54996, 0.00027, -0.00995, -0.00099, -0.00174, 0.00092, -0.0098, 0.29998, 0.4119, -10.38436, 0.09046, -24.33357
106, 69, -1.03045, -2.70596, 9.5152, 9.52519, 0.00027, -0.00995, -0.00099, -0.00174, 0.00092, -0.0098, 0.29958, 0.41189, -10.46964, 0.08552, -24.30721
107, 68, -0.97098, -2.69524, 9.48667, 9.49666, 0.00027, -0.00995, -0.00099, -0.00174, 0.00092, -0.0098, 0.29999, 0.41189, -10.43427, 0.09216, -24.36451
108, 75, -0.94891, -2.53472, 9.54599, 9.55597, 0.00528, 0.00053, -0.00848, -0.00849, 0.00026, -0.00527, 0.30001, 0.41086, -10.38193, 0.18388, -24.32618
109, 74, -0.94693, -2.69671, 9.53997, 9.54996, 0.00528, 0.00053, -0.00848, -0.00849, 0.00025, -0.00527, 0.29998, 0.4119, -10.38436, 0.09046, -24.33357
110, 73, -0.97098, -2.69524, 9.48667, 9.49666, 0.00528, 0.00053, -0.00848, -0.00849, 0.00026, -0.00527, 0.29999, 0.41189, -10.43427, 0.09216, -24.36451
111, 75, -0.94891, -2.53472, 9.54599, 9.55597, 0.00528, 0.00053, -0.00848, -0.00849, 0.00026, -0.00527, 0.30001, 0.41086, -10.38193, 0.18388, -24.32618
112, 73, -0.97098, -2.69524, 9.48667, 9.49666, 0.00528, 0.00053, -0.00848, -0.00849, 0.00026, -0.00527, 0.29999, 0.41189, -10.43427, 0.09216, -24.36451
113, 72, -0.97589, -2.5331, 9.48616, 9.49615, 0.00528, 0.00053, -0.00848, -0.00849, 0.00026, -0.00527, 0.30001, 0.41086, -10.43793, 0.18577, -24.36092
114, 79, -1.02786, -2.51636, 9.58431, 9.5943, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.29948, 0.41065, -10.42846, 0.19386, -24.24949
115, 78, -1.00641, -2.70744, 9.5685, 9.57849, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.29958, 0.41189, -10.41973, 0.08381, -24.27627
116, 77, -0.94693, -2.69671, 9.53997, 9.54996, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.29998, 0.4119, -10.38436, 0.09046, -24.33357
117, 79, -1.02786, -2.51636, 9.58431, 9.5943, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.29948, 0.41065, -10.42846, 0.19386, -24.24949
118, 77, -0.94693, -2.69671, 9.53997, 9.54996, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.29998, 0.4119, -10.38436, 0.09046, -24.33357
119, 76, -0.94891, -2.53472, 9.54599, 9.55597, 0.00851, -0.00061, 0.00522, 0.00525, 0.00102, -0.00845, 0.30001, 0.41086, -10.38193, 0.18388, -24.32618
120, 83, -1.05483, -2.51474, 9.52448, 9.53447, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29949, 0.41065, -10.48447, 0.19576, -24.28423
121, 82, -1.03045, -2.70596, 9.5152, 9.52519, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29958, 0.41189, -10.46964, 0.08552, -24.30721
122, 81, -1.00641, -2.70744, 9.5685, 9.57849, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29958, 0.41189, -10.41973, 0.08381, -24.27627
123, 83, -1.05483, -2.51474, 9.52448, 9.53447, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29949, 0.41065, -10.48447, 0.19576, -24.28423
124, 81, -1.00641, -2.70744, 9.5685, 9.57849, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29958, 0.41189, -10.41973, 0.08381, -24.27627
125, 80, -1.02786, -2.51636, 9.58431, 9.5943, -0.00517, -0.00241, 0.00821, -0.00849, 0.00026, -0.00528, 0.29948, 0.41065, -10.42846, 0.19386, -24.24949
126, 87, -0.97589, -2.5331, 9.48616, 9.49615, -0.00853, -0.00009, -0.00521, 0.00518, 0.00102, -0.00849, 0.30001, 0.41086, -10.43793, 0.18577, -24.36092
127, 86, -0.97098, -2.69524, 9.48667, 9.49666, -0.00853, -0.00009, -0.00521, 0.00518, 0.00101, -0.00849, 0.29999, 0.41189, -10.43427, 0.09216, -24.36451
128, 85, -1.03045, -2.70596, 9.5152, 9.52519, -0.00853, -0.00009, -0.00521, 0.00518, 0.00102, -0.00849, 0.29958, 0.41189, -10.46964, 0.08552, -24.30721
129, 87, -0.97589, -2.5331, 9.48616, 9.49615, -0.00853, -0.00009, -0.00521, 0.00518, 0.00102, -0.00849, 0.30001, 0.41086, -10.43793, 0.18577, -24.36092
130, 85, -1.03045, -2.70596, 9.5152, 9.52519, -0.00853, -0.00009, -0.00521, 0.00518, 0.00102, -0.00849, 0.29958, 0.41189, -10.46964, 0.08552, -24.30721
131, 84, -1.05483, -2.51474, 9.52448, 9.53447, -0.00853, -0.00009, -0.00521, 0.00518, 0.00102, -0.00849, 0.29949, 0.41065, -10.48447, 0.19576, -24.28423
132, 91, -1.02548, -2.6732, 9.52015, 9.53014, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29957, 0.41174, -10.46249, 0.10435, -24.30563
133, 90, -1.00591, -2.67489, 9.56161, 9.5716, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29957, 0.41174, -10.42293, 0.10271, -24.28205
134, 89, -0.95134, -2.71402, 9.53406, 9.54405, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29996, 0.4119, -10.39148, 0.08056, -24.33615
135, 91, -1.02548, -2.6732, 9.52015, 9.53014, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29957, 0.41174, -10.46249, 0.10435, -24.30563
136, 89, -0.95134, -2.71402, 9.53406, 9.54405, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29996, 0.4119, -10.39148, 0.08056, -24.33615
137, 88, -0.97091, -2.71233, 9.4926, 9.50259, 0.002, 0.00942, -0.0027, -0.00853, 0.00032, -0.00521, 0.29996, 0.4119, -10.43104, 0.0822, -24.35973
138, 95, -0.96963, -2.84257, 9.54157, 9.55156, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.2999, 0.41274, -10.40369, 0.00623, -24.32056
139, 94, -1.02411, -2.78238, 9.57511, 9.5851, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.29949, 0.41245, -10.43166, 0.04044, -24.26134
140, 93, -1.05006, -2.78027, 9.51997, 9.52996, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.29948, 0.41245, -10.4842, 0.04254, -24.29274
141, 95, -0.96963, -2.84257, 9.54157, 9.55156, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.2999, 0.41274, -10.40369, 0.00623, -24.32056
142, 93, -1.05006, -2.78027, 9.51997, 9.52996, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.29948, 0.41245, -10.4842, 0.04254, -24.29274
143, 92, -0.98921, -2.84093, 9.50011, 9.5101, -0.00265, -0.00884, 0.00385, 0.00856, -0.00032, 0.00516, 0.2999, 0.41274, -10.44325, 0.00785, -24.34412
